--- N = 850 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	17353	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17192	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	23297	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17004	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17207	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16750	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17099	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17957	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17102	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16634	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17755	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16881	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16503	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16953	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16688	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16626	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	16969	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	25488	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
	17442	1080	0	0	0	0	0,-,-,-,-,	0	0.475	1
	17174	1080	0	0	0	0	1,-,-,-,-,	1	0.475	1
--- N = 1080 --- D = 1.44 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	8	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	8	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	7	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	498	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
	6	728	236	63	48	1	1,1,1,1,1,	1	0.660	1
--- N = 1310 --- D = 1.44 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	47	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	13	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	13	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	0,-,-,-,-,	0	0.508	1
	35	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	13	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	13	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	13	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	20	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	13	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	15	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	14	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
--- N = 1310 --- D = 1.44 ---
* * * Solver: GLP * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	16949	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16919	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17222	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16853	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17475	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16864	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16747	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17117	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17448	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17921	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17995	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	23001	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16671	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16923	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17614	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16720	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17389	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17082	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17991	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	18081	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16854	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16612	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17164	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17524	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16776	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17289	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	18413	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17278	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16775	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	23259	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16864	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17560	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17494	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16684	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17161	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17265	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16780	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17535	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17583	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	20738	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17070	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17310	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	18257	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16717	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17564	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17038	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17425	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16751	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	17080	1310	0	0	0	0	1,-,-,-,-,	1	0.508	1
	16766	1310	0	0	0	0	0,-,-,-,-,	0	0.508	1
--- N = 1310 --- D = 1.44 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	8	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	8	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	8	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	8	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	8	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	504	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	54	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	18	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	7	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
	6	883	287	77	59	2	1,1,1,1,1,	1	0.749	1
--- N = 1540 --- D = 1.44 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	13	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	13	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	13	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	0,-,-,-,-,	0	0.540	1
	13	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	13	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	32	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	13	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	13	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	15	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	14	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
--- N = 1540 --- D = 1.44 ---
* * * Solver: GLP * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	16864	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17594	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17452	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16928	1540	0	0	0	0	0,-,-,-,-,	0	0.540	1
	18470	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17944	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17573	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17102	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17408	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17037	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17525	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16817	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18039	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17296	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17064	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17582	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16840	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	21864	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18342	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	21283	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17041	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17502	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17691	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17679	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	21166	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17042	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18325	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17880	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18121	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18241	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17148	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18285	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17108	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17550	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18196	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16904	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17060	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17976	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17005	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17673	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	18302	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17253	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	22438	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17586	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17621	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17762	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	16868	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17090	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17045	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
	17291	1540	0	0	0	0	1,-,-,-,-,	1	0.540	1
--- N = 1540 --- D = 1.44 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	8	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	9	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	6	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
	7	1038	337	91	69	2	1,1,1,1,1,	1	0.790	1
--- N = 1770 --- D = 1.44 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	16	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	16	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	16	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	13	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	12	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	91	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
