--- N = 184 --- D = 0.60 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	57	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
--- N = 685 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	10	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	484	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	12	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	13	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	11	648	37	0,1,	0	0.420	1
	9	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	59	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	84	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	67	648	37	1,1,	1	0.420	1
	12	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	12	648	37	1,1,	1	0.420	1
	63	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	20	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	12	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	59	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	54	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	66	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	61	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	20	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	14	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	13	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	493	648	37	1,1,	1	0.420	1
	9	648	37	1,1,	1	0.420	1
	11	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	59	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	19	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
	10	648	37	1,1,	1	0.420	1
--- N = 685 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	62	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	6	587	97	1,1,	1	0.450	1
	6	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	14	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	14	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	50	587	97	1,1,	1	0.450	1
	67	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
	5	587	97	1,1,	1	0.450	1
	4	587	97	1,1,	1	0.450	1
--- N = 740 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	10	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	12	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	0,1,	0	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	26	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	58	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	58	648	92	1,1,	1	0.455	1
	13	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	13	648	92	1,1,	1	0.455	1
	15	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	12	648	92	1,1,	1	0.455	1
	12	648	92	1,1,	1	0.455	1
	22	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	22	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	14	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	509	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	490	648	92	1,1,	1	0.455	1
	18	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	643	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	697	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	535	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	58	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	0,1,	0	0.455	1
	12	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	0,1,	0	0.455	1
	9	648	92	1,1,	1	0.455	1
	11	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	10	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	9	648	92	1,1,	1	0.455	1
	13	648	92	1,1,	1	0.455	1
	19	648	92	1,1,	1	0.455	1
--- N = 740 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	8	634	105	1,1,	1	0.461	1
	6	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	8	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	14	634	105	0,1,	0	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	67	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	25	634	105	1,1,	1	0.461	1
	6	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	6	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	0,1,	0	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	0,1,	0	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	0,1,	0	0.461	1
	4	634	105	0,1,	0	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	8	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	490	634	105	1,1,	1	0.461	1
	58	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	515	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	13	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	61	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	6	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	6	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	13	634	105	1,1,	1	0.461	1
	12	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	0,1,	0	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	0,1,	0	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	0,1,	0	0.461	1
	59	634	105	0,1,	0	0.461	1
	5	634	105	1,1,	1	0.461	1
	7	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	5	634	105	1,1,	1	0.461	1
	4	634	105	1,1,	1	0.461	1
--- N = 795 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	480	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	34	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	24	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	57	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	53	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	16	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	493	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
--- N = 795 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	6	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	6	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	483	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	13	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	56	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	7	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	6	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	501	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	0,1,	0	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	7	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	481	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	15	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	5	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
(G)	4	681	113	1,1,	1	0.472	0
--- N = 850 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
